Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
18430	-69.03146	-75.05938	6.027924	0.0262572	0.283941	0.120505	0.070109	0.0911798	0.172573	0.892724	0.0680485	0.0392276
18440	-68.50835	-72.52323	4.014884	0.0561249	0.324572	0.214104	0.0506205	0.13055	0.139118	0.441482	0.138881	0.419638
18450	-66.41707	-74.03947	7.622398	0.0726674	0.118739	0.188289	0.0239281	0.127561	0.114152	0.105029	0.129862	0.765109
18460	-68.21688	-73.47513	5.258258	0.169622	0.210569	0.232796	0.02008	0.110429	0.0786204	0.213519	0.54558	0.240901
18470	-68.33878	-73.08209	4.743306	0.113239	0.126996	0.333492	0.0337838	0.0762354	0.176876	0.566847	0.0827766	0.350376
18480	-70.42972	-71.34915	0.9194298	0.12361	0.44818	0.315096	0.0441254	0.0812695	0.134273	0.198076	0.73708	0.0648443
18490	-70.1434	-73.62234	3.478944	0.19674	0.128509	0.082892	0.231561	0.161429	0.154034	0.220783	0.677908	0.101309
18500	-66.23361	-73.89214	7.658526	0.0543526	0.161167	0.196144	0.0422444	0.0640123	0.124715	0.210761	0.0421479	0.747091
18510	-69.89972	-73.42015	3.520433	0.00636813	0.385919	0.322914	0.0734662	0.0140585	0.149337	0.180823	0.272744	0.546433
18520	-68.26733	-75.48651	7.21918	0.0124993	0.0737267	0.28467	0.138542	0.0514065	0.114644	0.188496	0.122861	0.688644
18530	-69.11854	-78.40756	9.289023	0.100086	0.0243471	0.0731777	0.166016	0.0480821	0.109006	0.58704	0.128843	0.284117
18540	-69.72382	-74.30301	4.579192	0.167844	0.13155	0.136835	0.200871	0.172579	0.0632155	0.460299	0.18437	0.355331
18550	-70.333	-76.52085	6.187852	0.00612988	0.266581	0.277909	0.0844183	0.010716	0.106851	0.56584	0.256164	0.177996
18560	-68.00034	-75.4348	7.434458	0.00816435	0.155625	0.283461	0.0372299	0.0687082	0.106202	0.154667	0.755572	0.0897612
18570	-66.2548	-75.13176	8.876957	0.143023	0.182653	0.0299243	0.0213383	0.106489	0.0680996	0.0238885	0.0136348	0.962477
18580	-69.92701	-74.75573	4.828715	0.0787375	0.316658	0.125528	0.0329736	0.185013	0.115326	0.0972364	0.67229	0.230474
18590	-70.18703	-75.82187	5.634835	0.0906658	0.171565	0.0927354	0.23912	0.0541667	0.145705	0.430256	0.155668	0.414076
18600	-69.62861	-74.73239	5.103781	0.443114	0.0361671	0.0291327	0.123608	0.140122	0.0615239	0.212485	0.692565	0.0949498
18610	-68.71359	-72.84548	4.131887	0.323164	0.114194	0.00141228	0.209725	0.174672	0.0831734	0.0431797	0.75307	0.20375
18620	-66.81925	-74.08276	7.263516	0.266696	0.0813674	0.00698517	0.135204	0.095241	0.0866794	0.411837	0.000964425	0.587199
18630	-70.56428	-73.85681	3.292531	0.114919	0.296365	0.172216	0.0427166	0.177328	0.165561	0.41674	0.557934	0.0253259
18640	-70.68689	-72.31922	1.632335	0.00740192	0.518989	0.317387	0.0431198	0.0632297	0.143118	0.0550052	0.592582	0.352413
18650	-69.98308	-75.89894	5.915866	0.000130564	0.204354	0.391377	0.0400412	0.0613952	0.0756455	0.0160013	0.529902	0.454097
18660	-70.89588	-79.46628	8.570395	0.0010661	0.124479	0.112847	0.16004	0.0920784	0.0839403	0.656072	0.162664	0.181264
18670	-71.43587	-75.09708	3.661207	0.147123	0.0653091	0.307729	0.0774179	0.165569	0.178389	0.184403	0.105815	0.709783
18680	-68.16121	-76.51603	8.354816	0.0386908	0.0156506	0.207667	0.0994952	0.0726819	0.156385	0.423943	0.0502777	0.525779
18690	-67.57896	-76.06431	8.485346	0.109739	0.128309	0.00514397	0.0642905	0.183518	0.0898103	0.212171	0.184061	0.603768
18700	-70.30544	-72.46931	2.163866	0.192188	0.271873	0.186798	0.134649	0.116567	0.151425	0.71226	0.0774343	0.210305
18710	-67.97094	-75.88243	7.911486	0.156634	0.127655	0.0952793	0.0905495	0.0704192	0.0831846	0.226606	0.58763	0.185764
18720	-71.07257	-74.82936	3.75679	0.257837	0.2648	0.167714	0.168398	0.0498587	0.0257816	0.392048	0.271652	0.3363
18730	-66.19748	-75.75825	9.560768	0.205355	0.0356992	0.0063405	0.0921227	0.120025	0.040853	0.375771	0.173979	0.45025
18740	-70.76608	-75.94642	5.180339	0.146038	0.122297	0.229096	0.191573	0.10245	0.0364891	0.113803	0.597089	0.289108
18750	-68.65663	-74.19017	5.533541	0.154288	0.239805	0.0910359	0.0606002	0.141805	0.113999	0.163156	0.302104	0.534739
18760	-67.70388	-75.02961	7.325735	0.06006	0.0876233	0.296891	0.00505149	0.124047	0.0938478	0.746455	0.0498868	0.203658
18770	-68.25137	-74.80272	6.551357	0.227981	0.0482027	0.253925	0.0272688	0.0413516	0.126696	0.236231	0.250509	0.51326
18780	-66.79301	-73.51594	6.722934	0.103285	0.0649001	0.249117	0.0791748	0.0746237	0.141494	0.0571258	0.211926	0.730948
18790	-67.23899	-77.57139	10.3324	0.0488423	0.046279	0.128018	0.0787667	0.0318372	0.108953	0.0304763	0.0383585	0.931165
18800	-69.15775	-73.47849	4.320737	0.0902795	0.292812	0.196687	2.05626e-05	0.188788	0.123634	0.682841	0.225805	0.0913541
18810	-66.0588	-74.8852	8.8264	0.141326	0.0855281	0.135112	0.021612	0.0702812	0.101449	0.0606937	0.311033	0.628273
18820	-67.86402	-73.3903	5.526277	0.054136	0.114777	0.37167	0.0077964	0.0572325	0.196463	0.217202	0.207669	0.575128
18830	-68.82725	-74.982	6.154747	0.0477475	0.237162	0.19908	0.123281	0.0482848	0.0995258	0.634234	0.322562	0.0432037
18840	-68.44447	-75.51757	7.073104	0.00297319	0.126421	0.309023	0.0843438	0.0135137	0.150136	0.235145	0.0614073	0.703448
18850	-67.73535	-73.76765	6.032305	0.209013	0.0609848	0.136751	0.151089	0.120711	0.0856887	0.00144309	0.499258	0.499299
18860	-67.7935	-75.88587	8.092371	0.243705	0.0470683	0.111586	0.015598	0.0755798	0.116658	0.256288	0.352412	0.391299
18870	-68.78121	-75.17152	6.390309	0.0331504	0.103914	0.341467	0.0225453	0.0262714	0.210119	0.0808773	0.735598	0.183524
18880	-68.74666	-72.33818	3.591522	0.148317	0.245029	0.33077	0.0029396	0.0500246	0.169667	0.657927	0.0220549	0.320018
18890	-70.3436	-74.10057	3.756978	0.0192915	0.18151	0.444333	0.115242	0.0527114	0.121287	0.114293	0.617192	0.268515
18900	-69.35649	-74.96782	5.611333	0.0542582	0.364717	0.107682	0.00297183	0.125164	0.140922	0.502142	0.384485	0.113373
18910	-70.29383	-75.43636	5.142532	0.0276303	0.234328	0.164303	0.125802	0.18685	0.0918565	0.358259	0.291731	0.35001
18920	-68.56141	-74.16978	5.608376	0.131603	0.167905	0.134975	0.142998	0.0747467	0.143709	0.239202	0.436868	0.32393
18930	-69.38339	-73.64667	4.263286	0.258284	0.0492054	0.0797247	0.297529	0.142901	0.0688717	0.380041	0.591293	0.0286655
18940	-70.42523	-74.09227	3.667036	0.166957	0.0176219	0.380598	0.136225	0.0527009	0.186998	0.131487	0.036518	0.831995
18950	-69.3979	-73.07158	3.673676	0.111938	0.233747	0.195278	0.13685	0.162287	0.100504	0.598525	0.144204	0.257271
18960	-68.80211	-74.19568	5.393574	0.134539	0.35071	0.152061	0.016006	0.069924	0.0887578	0.0971304	0.379624	0.523245
18970	-71.6104	-72.18634	0.5759395	0.186539	0.240791	0.214093	0.267558	0.157191	0.106066	0.163027	0.0380637	0.79891
18980	-67.24414	-74.09938	6.855232	0.138458	0.0529422	0.315508	0.00101449	0.0664951	0.128284	0.470092	0.18684	0.343068
18990	-67.49873	-74.61675	7.118018	0.045311	0.0625047	0.318775	0.0345198	0.100062	0.12188	0.196639	0.348871	0.454489
19000	-71.49738	-74.77697	3.279591	0.113099	0.184268	0.138269	0.207765	0.0726186	0.254052	0.151339	0.0524255	0.796235
19010	-69.66905	-74.54669	4.877637	0.353242	0.182799	0.000690415	0.129988	0.134571	0.0492869	0.24721	0.635986	0.116803
19020	-68.11439	-77.42898	9.314585	0.142676	0.0220669	0.129284	0.0529414	0.0388513	0.132984	0.511949	0.0142039	0.473847
19030	-70.45364	-76.35947	5.905825	0.183267	0.371049	0.0368587	0.091473	0.0385038	0.0525432	0.466519	0.230376	0.303105
19040	-69.09789	-77.9187	8.820811	0.0189275	0.192602	0.132752	0.0648213	0.0889991	0.057624	0.477559	0.211951	0.31049
19050	-71.22663	-71.78484	0.5582141	0.215205	0.240731	0.48314	0.0344426	0.0337637	0.166282	0.246199	0.327096	0.426705
19060	-70.70135	-74.53449	3.833144	0.143931	0.125876	0.0481624	0.266259	0.208778	0.135674	0.372292	0.0230878	0.60462
19070	-67.63757	-76.70855	9.070975	0.120936	0.0877855	0.00127873	0.0531126	0.127352	0.146555	0.39093	0.0685942	0.540476
19080	-69.31876	-71.94298	2.624222	0.163142	0.244977	0.314451	0.0410806	0.10161	0.153817	0.157111	0.422177	0.420712
19090	-69.62511	-72.18075	2.555643	0.038867	0.303205	0.406764	0.00538518	0.129195	0.14079	0.0202444	0.836238	0.143518
19100	-69.55791	-73.76365	4.205736	0.105701	0.083045	0.323025	0.165311	0.103859	0.119879	0.110455	0.600038	0.289507
19110	-69.88012	-75.69356	5.813439	0.119475	0.292639	0.0492389	0.058393	0.107715	0.153141	0.386695	0.171966	0.441339
19120	-70.15881	-74.20683	4.048025	0.237205	0.241657	0.0126577	0.090207	0.254172	0.0767139	0.00895025	0.276886	0.714163
19130	-73.28403	-77.4517	4.167673	0.0852506	0.0166565	0.614202	0.0454552	0.0520474	0.0900539	0.515099	0.268527	0.216375
19140	-69.24124	-74.76316	5.521927	0.0724365	0.32933	0.18828	0.126582	0.00890209	0.0768705	0.881777	0.0917788	0.0264444
19150	-68.41767	-75.4506	7.032932	0.230964	0.0300943	0.187176	0.0802954	0.0562277	0.104657	0.266769	0.42164	0.311591
19160	-68.12589	-74.04479	5.918896	0.1612	0.1706	0.202107	0.0505008	0.100114	0.0881951	0.380855	0.552144	0.0670002
19170	-69.77187	-72.7125	2.940628	0.239222	0.165408	0.264345	0.122145	0.121056	0.0832419	0.0720923	0.556547	0.371361
19180	-67.52405	-78.32643	10.80238	0.0741248	0.120435	0.0480271	0.00214869	0.113094	0.049724	0.143467	0.311898	0.544635
19190	-67.89009	-74.2022	6.312111	0.0253389	0.17576	0.291354	0.0546042	0.0404258	0.155832	0.530616	0.390238	0.079146
19200	-78.04498	-73.37142	-4.673561	0.518467	0.180761	0.290343	0.462055	0.0156568	0.097489	0.510261	0.348704	0.141036
19210	-68.81401	-77.48658	8.672562	0.168149	0.0278104	0.144108	0.0597227	0.132127	0.0348932	0.599919	0.018328	0.381753
19220	-69.41763	-72.97105	3.553425	0.264988	0.13794	0.222922	0.0984769	0.13725	0.08802	0.561562	0.0674621	0.370976
19230	-66.54211	-75.74799	9.205883	0.0784214	0.0387751	0.184926	0.00585479	0.128226	0.0907281	0.235768	0.116112	0.64812
19240	-69.70889	-75.10384	5.394959	0.104473	0.0883193	0.314734	0.0769686	0.133674	0.0937258	0.778251	0.189804	0.0319454
19250	-71.17668	-73.02762	1.850938	0.226802	0.346137	0.381646	0.0582031	0.0117686	0.0523426	0.312892	0.554742	0.132366
19260	-68.41723	-74.91717	6.499937	0.0830487	0.291194	0.177523	0.00923025	0.0346359	0.133639	0.06612	0.692262	0.241618
19270	-68.96874	-73.79748	4.828732	0.0349682	0.136795	0.426175	0.0602296	0.0445375	0.151529	0.239145	0.656472	0.104383
19280	-69.05476	-75.10876	6.054006	0.0985452	0.0484521	0.222964	0.0927169	0.104094	0.195842	0.257942	0.145691	0.596367
19290	-68.7301	-73.45542	4.725321	0.135184	0.179628	0.291016	0.0763446	0.0344078	0.145386	0.179196	0.445316	0.375488
19300	-65.91717	-74.49524	8.578068	0.0736043	0.0550755	0.180798	0.0508353	0.0963762	0.117187	0.112248	0.0713439	0.816408
19310	-67.9987	-74.05885	6.060159	0.297474	0.0378717	0.0261192	0.204277	0.143261	0.0531518	0.455657	0.367813	0.17653
19320	-71.30454	-74.64135	3.336815	0.179578	0.225738	0.142118	0.0972722	0.257103	0.0639833	0.607663	0.159442	0.232894
19330	-70.0688	-81.50965	11.44085	0.0555534	0.0107365	0.0161783	0.0658295	0.129415	0.0820989	0.647927	0.13042	0.221653
19340	-69.65927	-76.17512	6.515849	0.0274744	0.0851009	0.347114	0.132846	0.00492904	0.130615	0.185322	0.0767929	0.737885
19350	-69.26484	-75.31413	6.049284	0.0677511	0.112078	0.238389	0.209445	0.0299641	0.10534	0.197904	0.114351	0.687746
19360	-69.91996	-74.4437	4.523731	0.163688	0.0611895	0.248255	0.125758	0.0575344	0.220616	0.187875	0.242669	0.569456
19370	-70.23474	-74.64661	4.411869	0.152057	0.147274	0.119637	0.217876	0.0697841	0.178777	0.835296	0.0855524	0.0791513
19380	-70.11671	-75.98695	5.870236	0.310546	0.0403845	0.153259	0.117599	0.0382592	0.116308	0.068047	0.224401	0.707552
19390	-67.38845	-75.7733	8.384845	0.174051	0.163368	0.0057265	0.0399488	0.113941	0.0912896	0.527385	0.388179	0.084436
19400	-69.20521	-74.38297	5.177763	0.0798143	0.219636	0.370233	0.0322033	0.0552835	0.0709652	0.581673	0.294565	0.123761
19410	-69.6268	-74.62236	4.99556	0.175242	0.088451	0.286819	0.00283606	0.118763	0.169649	0.561553	0.117493	0.320954
19420	-70.3407	-74.32372	3.983026	0.0514891	0.240014	0.30978	0.185273	0.0149248	0.115991	0.29575	0.0157384	0.688512
19430	-71.14476	-74.96228	3.817519	0.0439684	0.261378	0.344607	0.0780192	0.139669	0.0622074	0.667566	0.229744	0.10269
19440	-70.78294	-74.85071	4.067772	0.419701	0.0642641	0.112984	0.0976947	0.190993	0.0254983	0.0298671	0.503164	0.466969
19450	-71.36494	-75.94335	4.57841	0.0405344	0.0910851	0.105942	0.2875	0.137476	0.210414	0.148227	0.297194	0.554579
19460	-66.65027	-76.0036	9.353333	0.089119	0.0759871	0.165168	0.0366583	0.0458656	0.103108	0.528315	0.138132	0.333553
19470	-67.39114	-75.63182	8.24068	0.299451	0.0197805	0.0325448	0.0280597	0.123272	0.0959972	0.127667	0.38877	0.483563
19480	-67.36623	-75.89263	8.526398	0.00795894	0.170239	0.143747	0.0512497	0.0892969	0.115249	0.307238	0.0439142	0.648848
19490	-69.67611	-73.96217	4.286062	0.271413	0.0736193	0.402884	0.0161408	0.043809	0.0869462	0.02569	0.342037	0.632273
19500	-68.14118	-74.64852	6.507347	0.12739	0.14583	0.28146	0.0505542	0.0537333	0.0697476	0.368466	0.213531	0.418003
19510	-72.31231	-73.36175	1.049437	0.17642	0.147937	0.469861	0.152206	0.0911731	0.0992355	0.803262	0.0844374	0.1123
19520	-73.44003	-74.22792	0.7878938	0.147147	0.0791356	0.454713	0.288755	0.014179	0.172459	0.347451	0.275058	0.377492
19530	-68.35894	-74.21192	5.852983	0.239248	0.175568	0.145268	0.00733289	0.125281	0.084948	0.775433	0.0031748	0.221392
19540	-70.17705	-73.56658	3.389532	0.135742	0.236804	0.135178	0.181457	0.184371	0.0882993	0.501253	0.268305	0.230442
19550	-75.91611	-79.32017	3.404062	0.0777611	0.0640421	0.0708753	0.284664	0.319072	0.14435	0.0786509	0.097487	0.823862
19560	-68.2656	-74.27137	6.005765	0.0671408	0.111164	0.22571	0.108158	0.0534789	0.200571	0.345335	0.0560456	0.598619
19570	-75.7497	-80.39816	4.648457	0.102995	0.00707969	0.48033	0.0426424	0.171159	0.0635084	0.386964	0.397909	0.215127
19580	-67.3372	-75.52312	8.185918	0.298681	0.0291287	0.0805799	0.0036163	0.141275	0.049919	0.228781	0.24136	0.52986
19590	-70.52899	-74.74383	4.214838	0.024674	0.330333	0.128848	0.107377	0.172809	0.136098	0.253149	0.605663	0.141189
19600	-73.19114	-76.67924	3.488102	0.245956	0.0466894	0.39398	0.0170846	0.0187107	0.232059	0.610814	0.274375	0.114811
19610	-70.21677	-73.90197	3.685198	0.239853	0.0721647	0.131107	0.324427	0.103342	0.0688497	0.454784	0.234647	0.31057
19620	-70.06739	-78.43832	8.370933	0.0563007	0.235246	0.0672296	0.100466	0.0344229	0.0957007	0.293775	0.148107	0.558118
19630	-66.80115	-75.00564	8.204488	0.103888	0.186635	0.14775	0.0132819	0.0625943	0.0876618	0.1857	0.258437	0.555863
19640	-67.38068	-75.70253	8.321859	0.0176632	0.208587	0.131654	0.0254852	0.0800445	0.129601	0.223032	0.203712	0.573256
19650	-70.17676	-71.71626	1.539507	0.0320434	0.466731	0.32024	0.0601435	0.0499719	0.171058	0.0414858	0.0967321	0.861782
19660	-67.09975	-75.32694	8.227192	0.0406526	0.0783144	0.178985	0.0521141	0.090448	0.1596	0.188189	0.295688	0.516122
19670	-69.50157	-73.06038	3.558806	0.109073	0.256613	0.331476	0.0098707	0.0289281	0.213233	0.306295	0.438311	0.255395
19680	-68.15398	-78.361	10.20702	0.01577	0.172619	0.114717	0.0089417	0.0539372	0.0860866	0.118026	0.535996	0.345978
19690	-75.93299	-73.03279	-2.900204	0.0895421	0.354175	0.238866	0.412095	0.176067	0.161422	0.0843106	0.551591	0.364099
19700	-71.22287	-71.54027	0.3173968	0.0893783	0.381482	0.316823	0.0665812	0.119452	0.217854	0.0668886	0.288893	0.644218
19710	-69.49094	-78.61082	9.119885	0.0653269	0.0840996	0.0326792	0.0555721	0.176428	0.119256	0.299985	0.221785	0.478229
19720	-68.81496	-74.13389	5.318925	0.111116	0.228703	0.180965	0.0383861	0.178807	0.0796021	0.691865	0.202326	0.10581
19730	-69.27605	-74.95367	5.677612	0.105025	0.0758131	0.194528	0.0880436	0.148662	0.178687	0.139308	0.0631593	0.797533
19740	-70.25054	-71.50558	1.255035	0.014009	0.448081	0.379757	0.0576018	0.0403502	0.18166	0.552612	0.0965872	0.350801
19750	-68.49035	-75.24053	6.750173	0.0709859	0.108198	0.181314	0.0851266	0.160923	0.10401	0.712086	0.0455293	0.242385
19760	-69.07988	-75.85346	6.773578	0.0694342	0.153973	0.17761	0.170236	0.0588663	0.0786892	0.660672	0.255016	0.0843126
19770	-73.02416	-73.97689	0.9527281	0.382555	0.0642554	0.0182763	0.273176	0.232718	0.173083	0.38233	0.186592	0.431079
19780	-69.06696	-73.2788	4.211845	0.14742	0.139057	0.178705	0.201241	0.108882	0.125057	0.532356	0.325944	0.1417
19790	-72.20981	-77.58864	5.378827	0.102722	0.432797	0.00349705	0.0498011	0.0388947	0.185389	0.392375	0.10027	0.507356
19800	-70.46589	-72.93368	2.467796	0.220429	0.174883	0.287041	0.0600386	0.139078	0.149305	0.767479	0.0798512	0.15267
19810	-69.59036	-73.57877	3.988404	0.21385	0.289719	0.187653	0.0427556	0.124186	0.0589068	0.324545	0.353815	0.32164
19820	-68.40004	-74.69021	6.290169	0.115269	0.0701405	0.161981	0.151362	0.0776305	0.168572	0.408531	0.298903	0.292566
19830	-67.85755	-72.58418	4.726637	0.0338595	0.17015	0.420395	0.0108071	0.0452783	0.181378	0.212371	0.234772	0.552857
19840	-69.7891	-73.43049	3.641389	0.0237888	0.406052	0.202694	0.0590291	0.0384989	0.212956	0.506168	0.126917	0.366915
19850	-69.62206	-73.57296	3.9509	0.172013	0.306297	0.273231	0.0325391	0.00189866	0.133896	0.195564	0.745946	0.0584899
19860	-68.46947	-78.07567	9.606205	0.0645617	0.102138	0.0600901	0.00528916	0.148284	0.116634	0.0249158	0.559324	0.41576
19870	-69.52689	-73.43047	3.903581	0.0470871	0.200491	0.422672	0.00541338	0.00391009	0.243839	0.399443	0.11049	0.490067
19880	-70.88727	-73.11992	2.232649	0.0429355	0.372305	0.337058	0.151456	0.0322608	0.112343	0.420251	0.306501	0.273248
19890	-71.38381	-75.07052	3.686711	0.404837	0.0585261	0.195345	0.0894203	0.149701	0.0417998	0.438695	0.410214	0.151091
19900	-70.45412	-76.00062	5.546503	0.15486	0.296512	0.0408787	0.178761	0.0350385	0.0945132	0.0582991	0.725647	0.216054
19910	-70.30411	-73.49102	3.186906	0.0286332	0.371525	0.397591	0.0408645	0.0531677	0.0852216	0.456728	0.0109303	0.532342
19920	-70.96033	-74.98052	4.02019	0.221104	0.394526	0.0183455	0.0976491	0.122598	0.0604702	0.41194	0.0537111	0.534349
19930	-67.93566	-74.46693	6.531275	0.163138	0.207971	0.138597	0.00291012	0.145091	0.0692199	0.397957	0.28426	0.317783
19940	-69.38975	-74.75137	5.361621	0.223931	0.171346	0.174735	0.0640366	0.0434959	0.136843	0.0460121	0.226582	0.727406
19950	-69.67317	-73.59499	3.921826	0.0235153	0.372602	0.357443	0.0419624	0.0180243	0.108502	0.432805	0.149224	0.417971
19960	-67.85052	-73.67865	5.828133	0.123923	0.0698379	0.405256	0.0181871	0.0202106	0.142089	0.17649	0.0721707	0.751339
19970	-68.62158	-76.40042	7.778836	0.178026	0.115549	0.081545	0.127803	0.0566145	0.0741016	0.288866	0.419526	0.291608
19980	-67.81857	-76.92771	9.109147	0.224577	0.0394143	0.10627	0.0418995	0.0825383	0.0394662	0.0816931	0.56006	0.358247
19990	-68.53863	-77.53365	8.995018	0.0227652	0.0851273	0.105621	0.0927524	0.137896	0.0985368	0.16304	0.470592	0.366368
20000	-72.37606	-71.94766	-0.4284008	0.133316	0.316082	0.510861	0.0472795	0.137787	0.102013	0.127384	0.793579	0.0790371
20010	-67.05794	-75.21097	8.153035	0.0467893	0.200413	0.149036	0.0163085	0.0875411	0.105571	0.404441	0.448092	0.147467
20020	-69.30913	-76.57169	7.262554	0.0468005	0.17784	0.0823706	0.109916	0.0911797	0.164138	0.709177	0.244629	0.0461948
20030	-69.66758	-75.94606	6.278477	0.0467937	0.189518	0.120693	0.0596488	0.13881	0.190366	0.430337	0.345487	0.224177
20040	-68.06191	-74.21049	6.148575	0.39292	0.0463486	0.0188836	0.0828526	0.167896	0.0466418	0.246107	0.12287	0.631023
20050	-66.35609	-75.53495	9.178862	0.0756186	0.0941905	0.231167	0.0130913	0.0545433	0.0603418	0.086472	0.0530382	0.86049
20060	-67.20382	-74.50862	7.304799	0.104626	0.0294683	0.279901	0.046477	0.0993839	0.109229	0.1039	0.25342	0.64268
20070	-67.21818	-73.72893	6.510745	0.166357	0.0373437	0.320133	0.000814633	0.0886544	0.115159	0.103281	0.166432	0.730287
20080	-72.05722	-78.23545	6.178222	0.145365	0.104462	0.0905405	0.040791	0.164581	0.207587	0.487564	0.32581	0.186625
20090	-68.13183	-76.56597	8.434139	0.123791	0.122346	0.00253945	0.0581815	0.218161	0.0596205	0.0162936	0.334567	0.64914
20100	-66.84225	-74.94903	8.106783	0.230891	0.078302	0.000442849	0.0692154	0.127058	0.103209	0.76354	0.00708425	0.229375
20110	-69.07026	-73.72165	4.651393	0.267242	0.0177823	0.0264832	0.294312	0.134158	0.127518	0.505253	0.161586	0.333161
20120	-68.35175	-74.83146	6.479706	0.161703	0.1343	0.118876	0.110448	0.135844	0.0696116	0.24402	0.667048	0.0889324
20130	-71.78841	-75.78581	3.997403	0.393311	0.0671995	0.0487252	0.24512	0.059887	0.102155	0.721678	0.227058	0.0512636
20140	-70.13599	-71.69606	1.560074	0.110975	0.282081	0.322836	0.101369	0.120502	0.160885	0.517594	0.362435	0.119971
20150	-68.22423	-73.58997	5.365749	0.18447	0.185917	0.148567	0.0672345	0.126246	0.101646	0.425382	0.282916	0.291702
20160	-69.61415	-77.00082	7.386673	0.194576	0.199365	0.041918	0.0315148	0.0830076	0.112583	0.0403889	0.84531	0.114301
20170	-69.70716	-72.81178	3.104613	0.0504207	0.301892	0.297009	0.0150477	0.0734351	0.245352	0.437205	0.133121	0.429673
20180	-68.50285	-74.10425	5.601396	0.0138997	0.101912	0.391239	0.0247657	0.049912	0.21473	0.353673	0.0305005	0.615826
20190	-71.08019	-73.15668	2.076489	0.220559	0.213584	0.149443	0.305561	0.0787705	0.0921158	0.161541	0.806377	0.0320817
20200	-66.56861	-74.92594	8.357328	0.201493	0.0288632	0.123673	0.0221804	0.128766	0.0854075	0.0683999	0.0433631	0.888237
20210	-75.25761	-75.04461	-0.2130028	0.126035	0.232327	0.350147	0.372805	0.0896579	0.0602594	0.411104	0.0498489	0.539047
20220	-69.85615	-73.97411	4.117964	0.393514	0.181094	0.0496922	0.100247	0.124006	0.0588283	0.157407	0.00371577	0.838877
20230	-68.53972	-74.98613	6.446405	0.162201	0.230852	0.0677989	0.0831817	0.14431	0.0449295	0.2904	0.074298	0.635302
20240	-66.68268	-74.3872	7.70452	0.157299	0.0355169	0.218801	0.0247208	0.106804	0.0960552	0.175701	0.15017	0.67413
20250	-69.32667	-73.44136	4.114686	0.132986	0.0791122	0.292405	0.151448	0.0737182	0.177958	0.492776	0.11439	0.392834
20260	-70.30264	-74.32891	4.026265	0.304072	0.0529493	0.245436	0.137616	0.0511272	0.123039	0.383297	0.249444	0.367259
20270	-66.85711	-75.46833	8.611219	0.0955158	0.0796235	0.122446	0.062911	0.06221	0.148692	0.046302	0.189003	0.764695
20280	-67.52499	-75.54611	8.021129	0.090446	0.0990836	0.107459	0.12412	0.0967603	0.0976525	0.701669	0.0946117	0.203719
20290	-71.67274	-73.99478	2.322038	0.111987	0.0952008	0.32136	0.260484	0.026168	0.226473	0.0615712	0.852042	0.0863871
20300	-71.01674	-74.62415	3.607405	0.0541761	0.123613	0.394306	0.143528	0.108217	0.12172	0.977421	0.0223931	0.000185511
20310	-70.18893	-77.02851	6.839577	0.110886	0.0736684	0.163358	0.236316	0.0714847	0.0481591	0.592534	0.10602	0.301446
20320	-73.80051	-77.37995	3.579448	0.0854809	0.141638	0.283155	0.183748	0.209099	0.0445285	0.127197	0.7399	0.132903
20330	-67.24398	-74.01656	6.772585	0.121928	0.226326	0.185105	0.026572	0.0527169	0.0962346	0.0111579	0.0698154	0.919027
20340	-68.54128	-76.03749	7.496206	0.101886	0.0570981	0.229778	0.0759977	0.129818	0.0601958	0.643558	0.0264495	0.329992
20350	-69.26488	-73.20564	3.940756	0.00425865	0.262475	0.371768	0.0271824	0.12608	0.128869	0.72803	0.185893	0.0860772
20360	-66.94111	-74.74099	7.799879	0.142414	0.158724	0.0693535	0.0427102	0.128135	0.0907291	0.188751	0.16335	0.647899
20370	-69.26194	-76.60857	7.34663	0.131633	0.0291936	0.171006	0.112884	0.156297	0.0649451	0.320823	0.40382	0.275358
20380	-70.8354	-75.29868	4.463277	0.254226	0.321432	0.0585021	0.035495	0.174805	0.0371013	0.640436	0.251026	0.108539
20390	-69.63108	-77.07395	7.442872	0.0671435	0.0566793	0.244763	0.00410521	0.175024	0.111047	0.727166	0.0409086	0.231925
20400	-67.54703	-75.3658	7.818764	0.117449	0.0479373	0.216749	0.0252541	0.117112	0.106152	0.515097	0.250767	0.234136
20410	-71.2712	-72.53971	1.268503	0.257935	0.142234	0.38374	0.0976641	0.130447	0.108432	0.153166	0.517466	0.329368
20420	-68.18821	-75.88332	7.695112	0.0488292	0.0444274	0.274307	0.0287861	0.135393	0.108157	0.0346391	0.459118	0.506243
20430	-69.3126	-73.9081	4.595498	0.144876	0.104078	0.433972	0.039155	0.0611638	0.088429	0.157665	0.547514	0.294821
20440	-67.4483	-72.40834	4.960036	0.0710365	0.255486	0.269554	0.0205401	0.0782053	0.149595	0.91713	0.00761803	0.0752515
20450	-70.51108	-79.61689	9.105805	0.226018	0.186966	0.0322554	0.0312314	0.0125446	0.0453997	0.400814	0.255546	0.343641
20460	-67.72874	-75.34171	7.612967	0.0139019	0.166166	0.227101	0.0829283	0.0468666	0.109079	0.287508	0.171342	0.541151
20470	-70.40738	-76.37016	5.962778	0.201636	0.0618173	0.0169547	0.170363	0.272118	0.0465473	0.00327017	0.735024	0.261705
