Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
19850	-67.93284	-75.07932	7.146478	0.199711	0.0610471	0.0245124	0.126087	0.12431	0.145256	0.55724	0.0175329	0.425227
19860	-67.7491	-74.52951	6.780406	0.189311	0.0962375	0.16676	0.0235697	0.145773	0.0866466	0.652328	0.0150241	0.332647
19870	-68.97415	-76.30334	7.329183	0.135846	0.0187793	0.195462	0.0667816	0.153802	0.0965923	0.210081	0.373878	0.416041
19880	-69.09966	-74.37536	5.275701	0.129962	0.166806	0.283929	0.0997322	0.0371865	0.103196	0.109716	0.740697	0.149587
19890	-67.59161	-75.81268	8.221078	0.183248	0.177513	0.0102861	0.0311053	0.0925284	0.10589	0.309822	0.339469	0.35071
19900	-66.65991	-73.70401	7.0441	0.21618	0.0772235	0.137157	0.0468571	0.126482	0.0846801	0.0821389	0.00885917	0.909002
19910	-66.11218	-74.03646	7.924277	0.277313	0.0341433	0.00979585	0.0885657	0.142067	0.0708788	0.0841128	0.205911	0.709976
19920	-72.18893	-78.37185	6.182918	0.0034897	0.012083	0.502512	0.0957661	0.0437476	0.0953766	0.322256	0.0378252	0.639919
19930	-71.3293	-71.05413	-0.2751773	0.0831092	0.377764	0.447616	0.0892107	0.0209412	0.217239	0.763419	0.102621	0.13396
19940	-69.22514	-74.48328	5.258141	0.219574	0.0249	0.0676142	0.286183	0.159851	0.064003	0.340791	0.0852837	0.573925
19950	-71.14058	-72.38218	1.241601	0.123876	0.448517	0.184957	0.0873485	0.149473	0.128292	0.397312	0.363111	0.239577
19960	-69.32825	-77.19751	7.869259	0.0183469	0.246856	0.0798108	0.0685416	0.0834275	0.129895	0.441102	0.289933	0.268965
19970	-69.34722	-75.75372	6.406507	0.177242	0.175358	0.0436454	0.00923895	0.235617	0.0951545	0.313042	0.0390734	0.647884
19980	-67.95204	-73.78308	5.831033	0.0347838	0.132472	0.40749	0.0227986	0.0654545	0.116289	0.185116	0.548948	0.265936
19990	-71.92641	-79.28487	7.358457	0.0357399	0.311838	0.00980418	0.107025	0.0704032	0.130263	0.648102	0.303012	0.0488856
20000	-67.22186	-74.37523	7.153371	0.124476	0.197952	0.180832	0.0139074	0.0670887	0.096153	0.293117	0.396475	0.310408
20010	-72.66806	-79.06447	6.396412	0.103793	0.409781	0.0614335	0.0150571	0.126504	0.0204422	0.376307	0.328482	0.295211
20020	-67.01859	-76.83279	9.814193	0.0987082	0.00875848	0.148593	0.0218401	0.0925956	0.11095	0.342929	0.0921568	0.564914
20030	-68.79828	-74.07245	5.274167	0.112319	0.204917	0.120436	0.101831	0.119097	0.162327	0.2733	0.151776	0.574924
20040	-67.83057	-74.59575	6.765175	0.129282	0.149061	0.120453	0.113047	0.0733758	0.124218	0.266612	0.325033	0.408355
20050	-68.06231	-74.31258	6.250262	0.0328239	0.190059	0.304072	0.0279017	0.0286901	0.164392	0.257572	0.630518	0.111911
20060	-69.87719	-74.15916	4.281962	0.0843627	0.439178	0.247504	0.0315844	0.0264394	0.0660506	0.330757	0.119881	0.549362
20070	-69.21122	-72.37847	3.167245	0.0892719	0.233987	0.274074	0.177858	0.0772036	0.126078	0.0253443	0.0605755	0.91408
20080	-70.09964	-71.11998	1.020339	0.0551435	0.383238	0.442301	0.0445987	0.0304814	0.183246	0.510242	0.350004	0.139754
20090	-65.68891	-74.64724	8.958334	0.180682	0.0849237	0.0525191	0.0467349	0.0964364	0.0841457	0.0111491	0.126721	0.86213
20100	-68.1437	-74.25902	6.115317	0.154818	0.0858795	0.132074	0.144159	0.10208	0.13902	0.0254331	0.773384	0.201183
20110	-71.00708	-73.4664	2.459321	0.334356	0.112899	0.0197236	0.216932	0.208044	0.139453	0.362169	0.262111	0.375721
20120	-68.4899	-74.72263	6.232736	0.0750821	0.0951268	0.168584	0.114976	0.160297	0.135183	0.226869	0.0274241	0.745707
20130	-66.82073	-74.96032	8.139591	0.00829967	0.168145	0.204557	0.012935	0.0866949	0.126032	0.297872	0.262284	0.439844
20140	-71.89764	-71.66707	-0.2305624	0.225017	0.277424	0.304495	0.170395	0.153723	0.10149	0.331116	0.218601	0.450283
20150	-69.38512	-75.30324	5.918118	0.174233	0.233353	0.0603665	0.122181	0.0709446	0.111697	0.0212014	0.58754	0.391258
20160	-68.56281	-74.59132	6.028512	0.134397	0.0321673	0.176835	0.15818	0.131332	0.13161	0.117618	0.272284	0.610098
20170	-68.97231	-74.32803	5.355723	0.0292309	0.254665	0.169824	0.0536786	0.115365	0.192066	0.177663	0.236042	0.586296
20180	-66.47287	-76.29338	9.820506	0.182946	0.0609462	0.0547483	0.0452211	0.0719359	0.0651756	0.302296	0.266402	0.431302
20190	-66.13034	-75.18748	9.057146	0.0163852	0.0697677	0.289669	0.0180434	0.0546398	0.0895483	0.0531362	0.036575	0.910289
20200	-66.24418	-76.04263	9.798449	0.0448844	0.0522192	0.158848	0.0119642	0.0671627	0.147544	0.213394	0.154403	0.632203
20210	-68.70135	-78.14647	9.445117	0.069902	0.202053	0.019534	0.0180848	0.0830408	0.116428	0.385211	0.11018	0.504609
20220	-70.73868	-73.61261	2.873933	0.250195	0.226296	0.204957	0.0214921	0.169951	0.127516	0.738439	0.0836067	0.177954
20230	-69.47365	-74.84859	5.37494	0.0436381	0.278744	0.119706	0.081829	0.182938	0.106537	0.344502	0.143786	0.511712
20240	-67.46552	-74.5568	7.09128	0.0584566	0.143137	0.122842	0.13584	0.104615	0.120162	0.0201721	0.279327	0.700501
20250	-68.44617	-73.55519	5.109025	0.100481	0.104332	0.445376	0.041518	0.0381526	0.103416	0.1463	0.187257	0.666443
20260	-71.55766	-78.34731	6.789649	0.12643	0.0901708	0.0712643	0.273626	0.124215	0.0218996	0.148943	0.174811	0.676246
20270	-80.19307	-78.041	-2.152068	0.737665	0.112549	0.196776	0.248053	0.0139787	0.0672047	0.799283	0.16553	0.0351872
20280	-69.55166	-74.02564	4.473979	0.231429	0.104647	0.0652049	0.261872	0.168859	0.0487502	0.529111	0.135239	0.335649
20290	-69.56563	-73.19554	3.629913	0.159565	0.277004	0.183979	0.0445031	0.186314	0.092511	0.464417	0.262012	0.273571
20300	-72.7285	-72.25142	-0.4770756	0.226862	0.215423	0.516487	0.000426364	0.130471	0.161308	0.911584	0.0403697	0.0480458
20310	-70.52458	-75.87687	5.352294	0.00366518	0.422629	0.110494	0.0328119	0.11671	0.128774	0.113877	0.320164	0.565959
20320	-71.17748	-74.22873	3.051246	0.431945	0.127519	0.131897	0.0875391	0.157239	0.0510075	0.0628993	0.641589	0.295512
20330	-69.99046	-75.24586	5.255397	0.0842327	0.0378466	0.25866	0.150765	0.0624005	0.228426	0.357925	0.112071	0.530004
20340	-70.83863	-73.08399	2.245358	0.256746	0.205132	0.408865	0.0137283	0.0878745	0.075062	0.864883	0.0689949	0.0661226
20350	-68.39604	-73.91331	5.517271	0.143691	0.324531	0.152283	0.0224802	0.0870757	0.0726882	0.378964	0.0753911	0.545645
20360	-68.63852	-74.07397	5.435448	0.237074	0.211881	0.0453436	0.0766574	0.191435	0.0464749	0.215108	0.0933383	0.691554
20370	-67.53646	-75.66018	8.123715	0.315293	0.0298308	0.0115578	0.00931662	0.147644	0.0942095	0.386889	0.0542788	0.558832
20380	-66.27139	-74.59759	8.32619	0.304538	0.0657321	0.00764724	0.0702172	0.0928731	0.0517037	0.176081	0.00984887	0.814071
20390	-69.32475	-73.28347	3.958719	0.284463	0.0346033	0.054279	0.310869	0.107259	0.127816	0.129049	0.390279	0.480672
20400	-71.48717	-74.76045	3.273276	0.269786	3.76102e-05	0.215775	0.193814	0.156103	0.135027	0.056083	0.0905226	0.853394
20410	-71.10265	-74.29111	3.188461	0.0816743	0.493993	0.247506	0.0549681	0.0366452	0.0620994	0.128327	0.825543	0.0461303
20420	-69.82039	-72.73152	2.911128	0.11782	0.124079	0.378348	0.0846223	0.0920269	0.200728	0.069427	0.0817435	0.848829
20430	-66.25722	-77.37931	11.12209	0.053557	0.0422748	0.118081	0.0212734	0.0602269	0.0882341	0.513879	0.0731313	0.41299
20440	-70.30062	-73.04487	2.744255	0.248955	0.135601	0.283282	0.13953	0.115633	0.0871013	0.308377	0.561328	0.130295
20450	-70.18737	-74.07043	3.88306	0.152462	0.0649891	0.200202	0.306348	0.0737044	0.127241	0.444507	0.425147	0.130346
20460	-68.58851	-77.98813	9.399613	0.0166409	0.042006	0.335031	0.02059	0.0369983	0.0611789	0.182277	0.160318	0.657405
20470	-69.04884	-78.87627	9.827425	0.0702433	0.0255704	0.192107	0.0657811	0.0208582	0.105896	0.553139	0.248066	0.198795
20480	-66.02551	-76.50174	10.47623	0.0484852	0.0569678	0.187892	0.0106695	0.042028	0.0858983	0.347458	0.117398	0.535144
20490	-70.23657	-72.97674	2.740175	0.321288	0.0821632	0.0171861	0.356267	0.191276	0.0422266	0.425058	0.190014	0.384929
20500	-69.87574	-73.15936	3.283624	0.291736	0.167903	0.138654	0.114997	0.179591	0.07689	0.291574	0.201694	0.506733
20510	-68.51281	-76.56773	8.054927	0.326874	0.0209811	0.0012721	0.000240982	0.209449	0.0541778	0.290088	0.121516	0.588397
20520	-68.24607	-77.16024	8.914177	0.0406043	0.105242	0.112479	0.00584931	0.177015	0.107554	0.204389	0.0657452	0.729866
20530	-66.86693	-75.65115	8.784217	0.17698	0.115783	0.0110533	0.00158382	0.200017	0.0530444	0.342947	0.0186308	0.638422
20540	-70.49914	-73.66145	3.16231	0.37453	0.207913	0.00376773	0.126992	0.178101	0.0875378	0.462135	0.0282741	0.509591
20550	-67.80236	-78.94551	11.14315	0.013881	0.0806605	0.0873213	0.01742	0.0807591	0.102031	0.664916	0.0730094	0.262074
20560	-70.57572	-73.3617	2.785986	0.345203	0.206151	0.0245212	0.199464	0.130328	0.101315	0.411617	0.0132048	0.575178
20570	-72.83839	-75.68059	2.8422	0.00731087	0.200927	0.160956	0.334586	0.0729301	0.226067	0.545872	0.312417	0.141711
20580	-73.00554	-73.72482	0.7192789	0.00954418	0.226775	0.524428	0.107854	0.114639	0.178279	0.201594	0.707418	0.0909889
20590	-72.77101	-79.51661	6.745605	0.0614664	0.050206	0.121839	0.101436	0.10425	0.271703	0.21469	0.720367	0.0649429
20600	-70.56884	-75.74248	5.173634	0.497142	0.0733993	0.0245455	0.0457487	0.105441	0.0821683	0.0618742	0.393125	0.545001
20610	-72.84194	-73.93833	1.096386	0.145883	0.238573	0.204841	0.29495	0.189656	0.059419	0.204853	0.491359	0.303788
20620	-69.0135	-75.33668	6.323182	0.16312	0.155123	0.163483	0.0915041	0.0501729	0.119084	0.440701	0.555822	0.00347734
20630	-73.06005	-74.233	1.172949	0.404547	0.19919	0.00270801	0.338372	0.0885889	0.0941915	0.0389059	0.627205	0.333889
20640	-70.41977	-75.43952	5.019754	0.334244	0.164126	0.0561936	0.0896787	0.0896564	0.106052	0.679302	0.216279	0.10442
20650	-68.74328	-74.03475	5.291462	0.0762258	0.0948655	0.33547	0.107946	0.0279452	0.177181	0.0935119	0.544557	0.361931
20660	-72.2177	-74.51908	2.301377	0.136437	0.0589478	0.209655	0.364022	0.139518	0.134638	0.640893	0.258248	0.100859
20670	-70.96982	-72.57591	1.606088	0.0842247	0.305336	0.195448	0.210965	0.105615	0.193619	0.684183	0.0620947	0.253723
20680	-65.42542	-73.93046	8.505034	0.0638407	0.10489	0.22291	0.0197583	0.0707232	0.0972153	0.00973399	0.194302	0.795964
20690	-68.38926	-75.86715	7.477889	0.061733	0.0734252	0.24461	0.100319	0.111472	0.0645851	0.403574	0.152121	0.444305
20700	-73.97876	-75.60527	1.626508	0.560339	0.1172	0.0351209	0.2075	0.0930526	0.080469	0.22147	0.501841	0.276689
20710	-70.22254	-75.32556	5.103015	0.00872067	0.259828	0.320479	0.105163	0.0068781	0.132657	0.18686	0.576637	0.236504
20720	-72.60823	-76.37082	3.762596	0.282455	0.0436337	0.173011	0.100885	0.248016	0.0859543	0.20116	0.591882	0.206957
20730	-69.64496	-73.25173	3.606773	0.0592598	0.177757	0.240045	0.219834	0.0741203	0.174591	0.527463	0.00471211	0.467825
20740	-68.59265	-76.45023	7.857579	0.014927	0.230924	0.145681	0.0469481	0.113026	0.0762451	0.687997	0.190745	0.121258
20750	-70.79512	-73.69305	2.897933	0.238593	0.217249	0.0868791	0.187664	0.214003	0.0542225	0.559786	0.284908	0.155306
20760	-68.47801	-73.87266	5.394654	0.152585	0.112099	0.14165	0.142994	0.111683	0.150906	0.503418	0.113795	0.382787
20770	-69.97374	-72.89712	2.923378	0.139955	0.163838	0.218876	0.156501	0.155691	0.161847	0.232829	0.0422873	0.724884
20780	-67.80197	-78.08188	10.27991	0.182996	0.0563158	0.0307684	0.0699559	0.0616672	0.044918	0.481885	0.264536	0.253579
20790	-67.25586	-77.02678	9.770921	0.0397703	0.109082	0.134469	0.00177896	0.132171	0.0674095	0.59201	0.0637936	0.344197
20800	-66.19836	-75.46289	9.264538	0.0511135	0.0607476	0.200886	0.0446264	0.0819711	0.0832008	0.30393	0.205907	0.490163
20810	-66.20332	-75.15385	8.950524	0.117166	0.103987	0.15343	0.0182449	0.0617335	0.0914643	0.374254	0.164864	0.460882
20820	-67.78357	-74.5299	6.746332	0.0391299	0.0438163	0.473479	0.00289471	0.0212366	0.130289	0.0495678	0.23721	0.713222
20830	-67.3767	-72.27641	4.899705	0.136544	0.207956	0.278052	0.00682119	0.106519	0.113036	0.468205	0.0220797	0.509715
20840	-72.62155	-72.14877	-0.4727755	0.293404	0.236706	0.390126	0.118222	0.136598	0.0756004	0.632047	0.128451	0.239502
20850	-68.72517	-74.59265	5.867483	0.311032	0.0152436	0.0307876	0.152001	0.202325	0.0651721	0.104985	0.537683	0.357331
20860	-66.80348	-75.82755	9.02407	0.0947406	0.0934142	0.140739	0.076072	0.0415865	0.0939747	0.00558829	0.058114	0.936298
20870	-66.90874	-76.14557	9.23683	0.177738	0.0941796	0.0976283	0.010272	0.107351	0.0374486	0.296776	0.111761	0.591463
20880	-67.56238	-75.57261	8.010231	0.178888	0.00970904	0.0311125	0.205583	0.118293	0.0727511	0.0485867	0.668433	0.28298
20890	-66.93602	-76.0926	9.156574	0.139809	0.112413	0.00780094	0.0409734	0.149216	0.080407	0.716792	0.155136	0.128072
20900	-70.31642	-73.28682	2.970398	0.120568	0.332822	0.38772	0.0808326	0.00870005	0.0625489	0.064663	0.742921	0.192416
20910	-69.59926	-72.86323	3.263965	0.214635	0.118498	0.316059	0.112146	0.0964083	0.113494	0.052021	0.703663	0.244316
20920	-67.97141	-74.67911	6.707704	0.0355506	0.134823	0.260642	0.0362513	0.123073	0.123395	0.142411	0.6853	0.172289
20930	-69.61286	-79.63228	10.01942	0.00548905	0.10914	0.197436	0.0517914	0.0270902	0.0751527	0.285002	0.392773	0.322225
20940	-68.73509	-77.95336	9.218273	0.0575107	0.0978723	0.160356	0.0561829	0.0320596	0.122024	0.168584	0.79258	0.0388364
20950	-71.13707	-74.47407	3.336992	0.322747	0.165148	0.0812237	0.0798999	0.20823	0.108532	0.583124	0.138348	0.278527
20960	-71.39307	-73.10056	1.707497	0.11641	0.204228	0.196951	0.279545	0.171073	0.119419	0.0282127	0.583443	0.388345
20970	-69.09999	-74.7749	5.674915	0.23372	0.169868	0.0446866	0.135885	0.0859913	0.12081	0.357265	0.336712	0.306024
20980	-69.00467	-74.54179	5.537113	0.150744	0.0558452	0.17199	0.144697	0.168406	0.109583	0.113887	0.279578	0.606535
20990	-73.35551	-77.093	3.737495	0.0732644	0.0899044	0.409943	0.0315101	0.222161	0.10905	0.166011	0.361544	0.472445
21000	-67.07021	-73.58476	6.514551	0.0467497	0.118515	0.288852	0.0267028	0.108202	0.139154	0.122354	0.255504	0.622142
21010	-71.46855	-74.60001	3.131461	0.224658	0.146597	0.223682	0.0868133	0.229359	0.0700391	0.615545	0.238905	0.145549
21020	-66.65072	-76.23979	9.589079	0.184784	0.04188	0.0190737	0.00733356	0.173446	0.0717608	0.275473	0.232791	0.491735
21030	-72.06945	-74.21675	2.147304	0.293349	0.0909684	0.34359	0.184705	0.0498059	0.0923194	0.533556	0.333737	0.132707
21040	-68.6769	-73.64962	4.972719	0.150294	0.263841	0.202216	0.0303321	0.0602087	0.136575	0.0475204	0.559918	0.392562
21050	-68.06263	-74.70904	6.646405	0.110179	0.0470831	0.259743	0.0375243	0.073389	0.190399	0.196317	0.0950334	0.708649
21060	-68.66996	-73.96246	5.292504	0.279063	0.130962	0.129684	0.0757749	0.1253	0.0787719	0.292261	0.431122	0.276617
21070	-68.30198	-74.47816	6.176184	0.0520938	0.101653	0.228454	0.0770203	0.118353	0.175904	0.191016	0.231728	0.577255
21080	-69.8834	-73.9364	4.052996	0.27798	0.173316	0.128541	0.116425	0.164291	0.051687	0.0662885	0.711643	0.222069
21090	-66.65439	-75.94736	9.292972	0.0994411	0.0239323	0.0976354	0.0929974	0.0923726	0.114041	0.192517	0.0125745	0.794908
21100	-71.04454	-73.8616	2.817062	0.206649	0.0525034	0.237635	0.300936	0.0464445	0.16049	0.261915	0.41196	0.326125
21110	-68.82919	-74.00607	5.176882	0.265704	0.0620441	0.0214547	0.30587	0.132916	0.0402128	0.00310083	0.606733	0.390167
21120	-68.618	-73.83741	5.219407	0.244894	0.0386546	0.106528	0.199779	0.115199	0.119966	0.072437	0.704106	0.223457
21130	-72.04861	-73.85987	1.811265	0.138664	0.126775	0.125065	0.423146	0.096391	0.169826	0.417588	0.574523	0.00788872
21140	-73.37253	-75.41219	2.039666	0.209435	0.0976	0.0957576	0.471599	0.159597	0.0287994	0.708516	0.27702	0.014464
21150	-66.14277	-75.61696	9.474185	0.151262	0.155301	0.0320028	0.000700953	0.116043	0.0515594	0.364739	0.0243133	0.610947
21160	-66.52701	-75.49031	8.963296	0.267005	0.0522523	0.0190022	0.0593621	0.112242	0.0352082	0.234863	0.269446	0.495691
21170	-69.87317	-73.49528	3.622112	0.429691	0.0255169	0.014614	0.235577	0.128822	0.110239	0.011894	0.710289	0.277817
21180	-74.32306	-77.05346	2.730392	0.378249	0.0874977	0.0983801	0.308781	0.00500223	0.133228	0.317779	0.527272	0.15495
21190	-69.73191	-77.03426	7.302349	0.03445	0.0206967	0.382506	0.0741027	0.0410431	0.11647	0.615855	0.241786	0.142359
21200	-73.08428	-71.85505	-1.229231	0.203301	0.321552	0.309765	0.125877	0.209781	0.136944	0.226237	0.47476	0.299003
21210	-68.33017	-77.04842	8.718253	0.206641	0.175656	0.0471642	0.00501684	0.0623802	0.066536	0.149122	0.513023	0.337855
21220	-69.30047	-72.86781	3.567336	0.124512	0.205792	0.176237	0.149131	0.153371	0.139512	0.149006	0.188079	0.662915
21230	-72.1807	-73.58887	1.408168	0.0714858	0.356881	0.231672	0.28352	0.0284337	0.138015	0.512591	0.0940923	0.393317
21240	-68.57676	-76.02521	7.448454	0.177878	0.173628	0.183791	0.0129076	0.0488	0.0613391	0.556379	0.126542	0.317079
21250	-70.21697	-75.64712	5.430145	0.461411	0.0405358	0.0383508	0.111527	0.073054	0.0843859	0.0513777	0.129904	0.818718
21260	-70.75984	-74.58467	3.824835	0.182459	0.152176	0.191604	0.0864902	0.236042	0.0805294	0.33863	0.181118	0.480252
21270	-71.16621	-71.24256	0.07634502	0.149058	0.302286	0.383605	0.0829552	0.101645	0.190047	0.819903	0.00918828	0.170908
21280	-70.06685	-75.39434	5.327494	0.195005	0.195306	0.0511753	0.282238	0.0292159	0.0639987	0.442667	0.434869	0.122465
21290	-69.67835	-75.36475	5.686405	0.0245103	0.187391	0.44878	0.0106205	0.0286659	0.0901337	0.43197	0.47506	0.0929706
21300	-68.3713	-71.94773	3.576431	0.115711	0.295026	0.348933	0.0206327	0.0507416	0.116832	0.612829	0.0527897	0.334381
21310	-69.74864	-71.79062	2.041978	0.102031	0.330716	0.3636	0.0815384	0.0289359	0.155794	0.100997	0.804839	0.0941641
21320	-69.27703	-75.27225	5.995222	0.251668	0.0804539	0.0250245	0.133286	0.116047	0.160531	0.571028	0.263758	0.165214
21330	-71.42172	-76.17124	4.749513	0.362348	0.190594	0.0161915	0.00637769	0.209333	0.0753137	0.724655	0.176771	0.0985739
21340	-65.82923	-74.39388	8.564652	0.210763	0.0820119	0.0175196	0.0566232	0.125435	0.0825274	0.10298	0.322947	0.574073
21350	-67.78015	-73.64861	5.868465	0.180241	0.0882581	0.245542	0.0706247	0.105889	0.0859332	0.582911	0.0322713	0.384817
21360	-67.39271	-72.47111	5.078398	0.0504763	0.250487	0.272177	0.0325204	0.109181	0.120723	0.0860358	0.174414	0.739551
21370	-67.1879	-72.69705	5.509149	0.0701776	0.260919	0.272177	0.0089849	0.101773	0.0893242	0.357365	0.0324477	0.610188
21380	-66.83025	-75.64062	8.810362	0.0849669	0.0373191	0.11106	0.0972249	0.107367	0.118569	0.242941	0.0334284	0.72363
21390	-70.7628	-74.00388	3.241088	0.170413	0.0702104	0.469782	0.0616181	0.0252744	0.175654	0.733032	0.055797	0.211171
21400	-67.145	-73.14791	6.002917	0.0404511	0.19594	0.311157	0.0243691	0.0925699	0.101947	0.575484	0.00587445	0.418642
21410	-65.36658	-75.59722	10.23065	0.137515	0.0423975	0.000859147	0.0798459	0.125387	0.0643003	0.0793896	0.127098	0.793513
21420	-68.56928	-78.28661	9.717332	0.140132	0.0748609	0.00928557	0.147163	0.070338	0.0469084	0.483933	0.440646	0.0754214
21430	-67.75199	-73.49748	5.745485	0.333683	0.0713466	0.0734375	0.0994	0.128836	0.0789806	0.170359	0.0544955	0.775146
21440	-69.25457	-73.28464	4.03007	0.132069	0.247229	0.12532	0.172549	0.109659	0.127128	0.236743	0.264469	0.498788
21450	-70.90522	-75.66846	4.763235	0.100669	0.0777899	0.280219	0.0454842	0.130375	0.224594	0.260181	0.0956997	0.64412
21460	-68.80298	-78.33799	9.535014	0.171547	0.0850262	0.0228729	0.0529854	0.0565706	0.113319	0.595293	0.330962	0.0737447
21470	-66.96949	-74.37677	7.407278	0.159143	0.0775228	0.230683	0.0445673	0.0614368	0.0880708	0.415859	0.156468	0.427672
21480	-71.09764	-73.08536	1.987723	0.194757	0.20774	0.318584	0.203013	0.0155819	0.126997	0.834397	0.0199234	0.14568
21490	-69.48473	-73.37856	3.893822	0.29077	0.111899	0.228618	0.0485176	0.105679	0.138658	0.251288	0.142388	0.606324
21500	-67.29268	-75.00661	7.713933	0.090328	0.100885	0.158755	0.073372	0.0692811	0.145872	0.188617	0.525897	0.285487
21510	-67.88071	-75.85973	7.979018	0.0841083	0.0607457	0.196036	0.0209397	0.0803742	0.176467	0.453734	0.250242	0.296024
21520	-68.62408	-76.14199	7.517905	0.139494	0.123479	0.206011	0.0812073	0.0504475	0.0525126	0.0720781	0.298878	0.629043
21530	-66.84441	-74.50927	7.664867	0.139682	0.0830372	0.215741	0.0469851	0.0698618	0.0868546	0.564864	0.108286	0.32685
21540	-67.16293	-73.42997	6.267039	0.0787409	0.240345	0.223679	0.0255137	0.08056	0.0978458	0.592724	0.231556	0.17572
21550	-70.44484	-76.0672	5.622368	0.160544	0.237862	0.292566	0.0415961	0.0363326	0.0259894	0.488222	0.313833	0.197945
21560	-67.30194	-77.75505	10.45311	0.17565	0.0335528	0.0328431	0.0501747	0.0809725	0.0604767	0.0867086	0.831101	0.0821906
21570	-69.82207	-73.11769	3.295615	0.153969	0.300303	0.288928	0.0678361	0.104827	0.053011	0.430785	0.123558	0.445657
21580	-67.75292	-75.47109	7.718164	0.148754	0.126782	0.102557	0.099207	0.0806733	0.0802034	0.776643	0.0656027	0.157754
21590	-72.75963	-75.78399	3.024364	0.111684	0.124585	0.340519	0.0232575	0.138026	0.251085	0.218225	0.431656	0.350118
21600	-67.71265	-77.09343	9.380775	0.145325	0.0782131	0.0446393	0.127409	0.067313	0.0509548	0.114905	0.241358	0.643736
21610	-67.95154	-76.25621	8.304668	0.280507	0.120837	0.00750766	0.0336522	0.117269	0.0345473	0.755536	0.142654	0.10181
21620	-68.3333	-73.29571	4.962414	0.37373	0.139344	0.0003064	0.122987	0.150663	0.0572085	0.0537738	0.0780152	0.868211
21630	-67.70846	-75.95909	8.250623	0.126416	0.0690398	0.103467	0.153015	0.0878109	0.0586117	0.328306	0.101077	0.570617
21640	-67.16236	-76.92896	9.766597	0.170335	0.106066	0.0464019	0.00703964	0.115492	0.0396699	0.692753	0.137273	0.169974
21650	-67.38293	-73.82607	6.443136	0.0743032	0.0978695	0.260055	0.0428033	0.0736324	0.184853	0.128222	0.157127	0.714651
21660	-68.75411	-74.54668	5.792561	0.120785	0.166196	0.187138	0.14508	0.109126	0.0538398	0.076554	0.15241	0.771036
21670	-68.50671	-73.02382	4.517111	0.145509	0.17684	0.310799	0.0159525	0.0873459	0.141089	0.0135778	0.796653	0.189769
21680	-68.25372	-76.43642	8.182701	0.0802996	0.122413	0.0433329	0.152264	0.102367	0.102764	0.213943	0.301589	0.484468
21690	-69.34235	-72.94663	3.604281	0.0554912	0.469766	0.26122	0.0299949	0.00463193	0.124689	0.787797	0.177452	0.0347514
21700	-70.03061	-72.89335	2.862745	0.0379229	0.394273	0.216963	0.105209	0.0555887	0.191285	0.0968598	0.0619705	0.84117
21710	-69.25515	-74.7157	5.460547	0.0891534	0.224317	0.137679	0.0710912	0.0885775	0.196172	0.530864	0.102544	0.366592
21720	-69.39553	-73.38676	3.991236	0.0922189	0.222661	0.183522	0.182152	0.130189	0.106116	0.502042	0.458004	0.0399544
21730	-69.23098	-72.66491	3.433934	0.0927106	0.337287	0.182471	0.0641129	0.120894	0.161056	0.116362	0.110202	0.773436
21740	-72.07537	-75.43919	3.363815	0.244141	0.182546	0.0151996	0.115711	0.250621	0.155555	0.0815048	0.400627	0.517868
21750	-70.01668	-72.89521	2.878533	0.0943406	0.170963	0.422309	0.14304	0.0496364	0.119773	0.0304737	0.273674	0.695852
21760	-69.59679	-75.32661	5.729826	0.112281	0.145846	0.181538	0.215996	0.0750506	0.0561431	0.120108	0.360578	0.519314
21770	-66.54849	-76.46084	9.91235	0.0899127	0.0702684	0.095292	0.000324758	0.0915136	0.126794	0.143125	0.32579	0.531085
21780	-70.34638	-73.14334	2.796956	0.202254	0.223352	0.344189	0.0674765	0.0216106	0.147279	0.294224	0.346306	0.35947
21790	-69.4653	-72.89128	3.425976	0.0963302	0.375183	0.250852	0.00639859	0.035872	0.19449	0.0670257	0.314408	0.618566
21800	-67.64267	-76.761	9.118323	0.0583937	0.10951	0.15809	0.0558818	0.0880198	0.0635841	0.365819	0.492547	0.141633
21810	-66.45257	-75.44386	8.991284	0.191964	0.0958255	0.0847183	0.0158755	0.0923518	0.0622429	0.282037	0.27653	0.441433
21820	-69.93743	-73.91588	3.978455	0.0829275	0.104049	0.38549	0.11456	0.00754002	0.223249	0.302175	0.0123844	0.685441
21830	-67.28468	-76.09754	8.812857	0.121484	0.090113	0.0429286	0.11272	0.11672	0.0723549	0.659858	0.0520584	0.288083
21840	-69.47084	-76.07428	6.603436	0.117935	0.256663	0.00164939	0.0386686	0.239529	0.0670847	0.243823	0.207589	0.548588
21850	-69.06523	-72.01316	2.947926	0.0540519	0.320761	0.273725	0.0493438	0.123337	0.173654	0.594642	0.105662	0.299696
21860	-67.34863	-74.62038	7.271746	0.106409	0.0775767	0.180596	0.099813	0.115832	0.0913314	0.0999284	0.585663	0.314409
21870	-72.77433	-80.57911	7.804777	0.076882	0.241443	0.0122493	0.202856	0.0775644	0.0207047	0.305958	0.0532416	0.6408
21880	-68.18178	-74.15075	5.968973	0.149675	0.0975813	0.205399	0.0906198	0.123957	0.101741	0.111087	0.740479	0.148434
21890	-70.15452	-74.0207	3.866183	0.186044	0.0868223	0.154136	0.168643	0.162666	0.167898	0.0589886	0.356637	0.584374
